customer_id	amount_requested	birth_date	status	residence_rent_or_own	monthly_rent_amount	bank_account_direct_deposit	application_when	loan_duration	payment_ach	num_payments	payment_amount	amount_approved	duration_approved	payment_amount_approved	address_zip	email	bank_routing_number	email_duration	residence_duration	bank_account_duration	payment_frequency	home_phone_type	other_phone_type	how_use_money	monthly_income_amount	raw_l2c_score	raw_FICO_telecom	raw_FICO_retail	raw_FICO_bank_card	raw_FICO_money
18a3de5c4e	600	12/14/69	Approved	FALSE	829	FALSE	3/8/11 14:07	6	TRUE	13	77.39	500	6	77.39	83605	VickyRWertz@bing.com	124103799	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Home	Other	2197	499	509	508	642	570
4ad60935b0	300	2/28/66	Approved	FALSE	1100	FALSE	3/8/11 16:16	5	TRUE	10	56.82	300	5	56.82	57445	KevinDChambers@hotmail.com	91407803	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Bills (General)	7600	765	601	641	671	627
854656e5ae	800	4/9/71	Approved	TRUE	250	FALSE	3/8/11 16:45	7	TRUE	12	84.03	500	6	84.03	84118	ClarenceSBennett@hotmail.com	124001545	1 year or more	3+ years	6 months or less	Semi-monthly	Mobile	Work	Pay off loans / overdrawn acct	1400	555	518	507	615	583
a03771ac8f	400	7/29/62	Approved	FALSE	500	TRUE	3/9/11 2:57	4	TRUE	8	86.79	400	4	86.79	57106	KerrieTMederos@yahoo.com	291479987	4-12 months	3+ years	6 months or less	Bi-weekly	Mobile	Home	Bills (General)	1640	677	555	583	668	594
386efbfec9	300	7/27/59	Approved	FALSE	0	TRUE	3/9/11 8:50	5	TRUE	5	116.34	300	5	116.34	57709	MaryJEaton@gmail.com	91400046	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (Auto)	1438	290	610	648	693	627
913cc5d28c	300	9/28/58	Approved	TRUE	100	TRUE	3/9/11 10:27	5	TRUE	5	116.34	300	5	116.34	84039	RichardDDennis@gmail.com	324079555	1 year or more	3+ years	1-2 years	Monthly	Home		Bills (General)	665	670	530	563	670	583
6682454493	500	12/12/66	Approved	FALSE	850	TRUE	3/9/11 12:38	5	TRUE	10	94.7	500	5	94.7	57311	RodneyKCamp@aol.com	291479903	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Bills (General)	2800	771	599	657	689	617
7c87a6e8fb	800	8/18/73	Approved	TRUE	1100	TRUE	3/9/11 13:25	8	TRUE	13	77.39	500	6	77.39	84005	NormaMWhatley@aol.com	124002971	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	2400	616	573	565	658	615
f3fc8fe47c	500	8/26/60	Approved	FALSE	0	TRUE	3/9/11 15:45	3	TRUE	6	138.48	500	3	138.48	84512	KimSCollins@aol.com	324376711	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Other	2008	716	556	583	680	621
ee7e6942c9	400	6/28/75	Approved	TRUE	300	FALSE	3/9/11 17:55	4	TRUE	8	86.79	400	4	86.79	57248	HedwigRJuhl@gmail.com	91408035	1 year or more	7-12 months	6 months or less	Bi-weekly	Mobile	Home	Bills (Auto)	1080	521	615	664	725	609
1feb90df44	500	8/21/75	Approved	TRUE	375	TRUE	3/9/11 18:01	5	TRUE	5	193.91	500	5	193.91	84660	DelsieDEstrada@aol.com	324377820	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (Auto)	1300	585	581	634	663	616
83a8fb7a7b	800	10/10/77	Approved	TRUE	739	TRUE	3/9/11 19:06	8	TRUE	13	77.39	500	6	77.39	84119	HattieEVasquez@aol.com	124302150	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile		Bills (Auto)	1350	616	501	501	501	546
0ed287a5a0	500	4/12/63	Approved	TRUE	325	TRUE	3/9/11 20:22	6	TRUE	13	77.39	500	6	77.39	57201	ShirleyAArdoin@hotmail.com	91408734	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile	Work	Bills (General)	5400	713	564	568	636	579
bf63ea5ae7	600	12/28/88	Approved	TRUE	200	TRUE	3/10/11 3:38	8	TRUE	13	77.39	500	6	77.39	83854	DanielDMason@yahoo.com	325070760	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Bills (Auto)	2600	584	501	555	663	560
a4c59d3ddc	500	10/8/54	Approved	TRUE	325	TRUE	3/10/11 11:24	8	TRUE	6	171.75	500	6	171.75	83704	SamanthaCHahn@aol.com	124103799	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (General)	1300	616	501	501	602	572
8fb5c17407	600	3/2/62	Approved	FALSE	0	FALSE	3/10/11 14:07	5	TRUE	10	110.61	600	5	110.61	83202	AletaRMcLeod@aol.com	324173079	1 year or more	3+ years	3+ years	Bi-weekly	Home	Work	Bills (Home / Utilities)	1612	410	604	657	700	637
34bfacce90	500	2/28/90	Approved	TRUE	275	TRUE	3/10/11 21:41	5	TRUE	5	193.91	500	5	193.91	57069	PamelaCHollenbeck@bing.com	91400680	1 year or more	7-12 months	3+ years	Monthly	Mobile	Work	Rent / Mortgage	1600	716	570	618	596	571
49d66b397b	800	8/10/52	Approved	TRUE	450	TRUE	3/10/11 23:23	8	TRUE	17	105.88	800	8	105.88	84106	TinaHLewis@bing.com	124001545	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Pay off loans / overdrawn acct	3200	521	609	632	644	637
c2574704fe	500	8/8/60	Approved	TRUE	400	FALSE	3/11/11 9:35	5	TRUE	10	92.17	500	5	92.17	84111	JessicaRJohnson@yahoo.com	124001545	1 year or more	7-12 months	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	600	638	580	620	641	600
f4303aa63e	800	6/28/62	Approved	FALSE	1450	TRUE	3/12/11 0:33	8	TRUE	8	231.76	800	8	231.76	84043	ChristopherABryan@hotmail.com	124301025	1 year or more	3+ years	3+ years	Monthly	Mobile		School	3300	785	573	561	680	619
593aa244cd	300	9/12/79	Approved	TRUE	1500	TRUE	3/12/11 8:51	3	TRUE	6	81.6	300	3	81.6	84058	MaryDCanada@gmail.com	124002971	1 year or more	6 months or less	6 months or less	Bi-weekly	Mobile		Bills (Home / Utilities)	4100	544	612	619	627	605
49db48aa10	800	8/1/61	Approved	TRUE	725	TRUE	3/12/11 14:09	5	TRUE	10	92.17	500	5	92.17	83706	CrystalSAustin@yahoo.com	123171955	1 year or more	3+ years	1-2 years	Bi-weekly	Work		Bills (General)	3400	582	604	622	670	613
e1d353d5a7	700	4/29/52	Approved	FALSE	300	TRUE	3/12/11 22:34	3	TRUE	3	398.56	700	3	398.56	83318	NormanALeroy@yahoo.com	124103799	4-12 months	3+ years	3+ years	Monthly	Mobile		Bills (General)	2356	735	593	653	687	639
3849ce77ad	500	6/29/54	Approved	FALSE	325	TRUE	3/13/11 7:43	5	TRUE	5	193.91	500	5	193.91	83858	PatriciaJAnderson@bing.com	123171955	1 year or more	1-2 years	1-2 years	Monthly	Home		Bills (Auto)	1172	765	531	543	680	591
d362d7331b	500	12/16/70	Approved	FALSE	287	TRUE	3/14/11 5:49	5	TRUE	5	193.91	500	5	193.91	83619	AnnaHRice@gmail.com	124103799	1 year or more	3+ years	6 months or less	Monthly	Home		Bills (Medical)	4600	521	516	552	644	596
7f4927b467	800	7/19/71	Approved	TRUE	475	FALSE	3/14/11 14:45	8	TRUE	13	77.39	500	6	77.39	83702	RonaldKSimons@hotmail.com	324172630	3 months or less	3+ years	7-12 months	Bi-weekly	Home	Work	Bills (General)	1440	621	532	597	656	593
6523bf1928	500	7/23/80	Approved	TRUE	624	TRUE	3/14/11 15:50	5	TRUE	10	92.17	500	5	92.17	84123	ShirleyRDineen@hotmail.com	124002971	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile	Work	Bills (General)	3200	716	556	593	651	605
593c2aeb25	300	4/10/74	Approved	TRUE	600	FALSE	3/14/11 17:21	3	TRUE	6	81.6	300	3	81.6	83706	ThomasNWoodbury@yahoo.com	124103799	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Bills (Auto)	1600	645	565	632	655	594
a678f310f6	500	12/2/68	Approved	TRUE	150	TRUE	3/15/11 11:51	5	TRUE	5	193.91	500	5	193.91	57401	GeraldineHSmith@gmail.com	291479178	1 year or more	1-2 years	3+ years	Monthly	Mobile	Work	Other	3350	528	534	556	647	597
f6010b85b6	800	2/6/78	Approved	TRUE	0	TRUE	3/15/11 13:03	8	TRUE	6	171.75	500	6	171.75	84044	VeraJCook@gmail.com	124000054	1 year or more	3+ years	3+ years	Monthly	Home	Work	Bills (Auto)	1190	541	571	643	648	602
b639616192	500	11/25/79	Approved	TRUE	0	FALSE	3/15/11 14:12	3	TRUE	6	138.48	500	3	138.48	83440	LeticiaMBeach@hotmail.com	324173817	1 year or more	3+ years	3+ years	Semi-monthly	Mobile		Bills (General)	5500	645	532	567	676	608
0656fb0433	800	11/20/86	Approved	TRUE	0	TRUE	3/15/11 15:34	8	TRUE	13	77.39	500	6	77.39	84119	MarkLPearson@aol.com	324079416	1 year or more	3+ years	3+ years	Bi-weekly	Home	Mobile	Other	1000	760	637	674	726	600
1d1df8b519	800	10/5/71	Approved	TRUE	1000	TRUE	3/16/11 1:07	6	TRUE	13	77.39	500	6	77.39	83401	CharlotteTLandry@gmail.com	123271978	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (Medical)	3200	550	538	553	660	604
61b62e57a0	800	9/17/80	Approved	TRUE	550	FALSE	3/16/11 7:21	8	TRUE	16	113.77	800	8	113.77	84720	MichaelDJohnson@gmail.com	324079555	1 year or more	3+ years	3+ years	Semi-monthly	Mobile		Other	3400	305	566	639	676	617
e58ecc1949	500	1/15/66	Approved	FALSE	0	FALSE	3/16/11 8:56	5	TRUE	10	92.17	500	5	92.17	84103	MariaALentini@hotmail.com	324079555	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Mobile	Bills (Auto)	2000	785	502	546	675	565
19ad6a3ba1	500	6/10/46	Approved	TRUE	200	TRUE	3/16/11 11:20	6	TRUE	12	84.03	500	6	84.03	83325	HansMYingst@yahoo.com	324170179	1 year or more	3+ years	3+ years	Semi-monthly	Home		Bills (General)	4652	547	560	594	680	624
b3125d2d1e	400	7/7/77	Approved	TRUE	400	TRUE	3/16/11 13:05	8	TRUE	13	61.91	400	6	61.91	84044	EllaGMathes@aol.com	124302150	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Work	Bills (Auto)	640	252	564	629	652	589
76331677da	400	7/27/77	Approved	FALSE	1054	TRUE	3/16/11 15:53	5	TRUE	10	75.76	400	5	75.76	84123	DebraAIrwin@aol.com	324079555	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Bills (Auto)	1600	576	589	607	680	628
33ba597a62	800	8/12/66	Approved	FALSE	0	TRUE	3/16/11 19:17	8	TRUE	6	171.75	500	6	171.75	83849	AshleyDHerman@bing.com	123103606	1 year or more	3+ years	1-2 years	Monthly	Mobile	Work	Bills (Medical)	2500	50	543	554	642	600
adb83de95b	800	3/4/63	Approved	FALSE	250	TRUE	3/17/11 1:44	8	TRUE	8	231.76	800	8	231.76	84651	BettyTBurgess@gmail.com	324377862	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (General)	2050	561	637	678	700	648
c2be9535f9	700	8/12/92	Approved	TRUE	250	TRUE	3/17/11 2:51	6	TRUE	13	77.39	500	6	77.39	84401	SusanMEddy@bing.com	124002971	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Work	Bills (Auto)	1400	574	598	619	649	574
ca19ee210a	800	9/24/64	Approved	TRUE	595	TRUE	3/17/11 8:13	8	TRUE	13	77.39	500	6	77.39	83440	LauraWGallegos@bing.com	314074269	1 year or more	7-12 months	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	2198	543	539	532	629	598
596602edc6	600	8/5/63	Approved	FALSE	0	FALSE	3/17/11 9:36	5	TRUE	10	92.17	500	5	92.17	83201	JuneRJones@hotmail.com	124103799	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Other	2200	765	526	566	661	606
09c978cb8f	700	1/24/54	Approved	FALSE	900	FALSE	3/17/11 9:42	6	TRUE	6	240.46	700	6	240.46	83245	SusanLMontoya@aol.com	324173642	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (Medical)	2340	541	615	642	683	629
13138a81a1	800	9/13/59	Approved	FALSE	920	TRUE	3/17/11 10:45	6	TRUE	12	134.45	800	6	134.45	84065	EssieHBerlin@gmail.com	324377516	1 year or more	3+ years	3+ years	Semi-monthly	Work	Mobile	Other	6100	425	618	679	723	639
5439075aa3	800	3/23/53	Approved	FALSE	200	TRUE	3/17/11 10:56	8	TRUE	13	77.39	500	6	77.39	83815	GregoryMHowell@gmail.com	123271978	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Other	1640	583	547	556	680	599
0e3bd4d42d	500	5/27/79	Approved	TRUE	350	FALSE	3/17/11 11:30	5	TRUE	10	94.7	500	5	94.7	57078	KyongAMcMahon@aol.com	91400046	1 year or more	1-2 years	7-12 months	Semi-monthly	Mobile	Work	Bills (Auto)	1700	529	524	543	642	587
1370c4a71e	800	1/5/73	Approved	TRUE	0	TRUE	3/17/11 17:27	5	TRUE	10	92.17	500	5	92.17	84601	ChristopherRSibley@yahoo.com	63192874	1 year or more	6 months or less	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	1150	538	533	545	624	566
fac4f13374	700	5/9/67	Approved	TRUE	595	TRUE	3/18/11 8:53	8	TRUE	6	171.75	500	6	171.75	83404	JewellJPage@yahoo.com	123103729	1 year or more	3+ years	3+ years	Monthly	Home		Bills (General)	1500	297	543	564	655	603
47ab15e7c8	500	5/10/73	Approved	TRUE	400	TRUE	3/18/11 10:05	5	TRUE	10	92.17	500	5	92.17	83709	ColeenAGonzalez@bing.com	123171955	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Home	Bills (General)	1340	754	530	572	638	600
143d298c7c	800	5/1/46	Approved	TRUE	1000	TRUE	3/18/11 10:51	8	TRUE	17	105.88	800	8	105.88	84020	KathrynMMcCrae@yahoo.com	324079555	1 year or more	3+ years	3+ years	Bi-weekly	Home	Work	Bills (General)	2600	544	581	640	659	635
7752f74e8c	300	10/23/65	Approved	FALSE	1500	TRUE	3/18/11 11:50	3	TRUE	3	170.81	300	3	170.81	84738	RaymondDWeatherford@bing.com	124001545	1 year or more	6 months or less	6 months or less	Monthly	Mobile		Other	3752	677	616	647	692	622
81ab69a1e5	300	7/17/78	Approved	FALSE	399	FALSE	3/18/11 15:15	8	TRUE	13	46.43	300	6	46.43	83236	AnnJGonzalez@yahoo.com	324173082	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Other	920	765	501	513	640	557
b80dcfbe17	300	4/15/58	Approved	TRUE	955	TRUE	3/18/11 15:31	8	TRUE	13	46.43	300	6	46.43	84084	BarbaraDMorant@gmail.com	124000054	1 year or more	3+ years	7-12 months	Bi-weekly	Home	Mobile	Bills (General)	2600	243	553	561	654	603
e6d036221e	800	11/12/73	Approved	TRUE	500	FALSE	3/18/11 22:52	8	TRUE	8	231.76	800	8	231.76	83338	FloraKPalmer@gmail.com	123103729	4-12 months	3+ years	3+ years	Monthly	Mobile		Bills (General)	3800	405	604	651	668	635
fbd6872845	800	12/18/64	Approved	FALSE	605	TRUE	3/19/11 12:24	8	TRUE	17	105.88	800	8	105.88	57225	MaiRBolton@bing.com	91400172	4-12 months	3+ years	3+ years	Bi-weekly	Mobile		Bills (Medical)	5200	638	670	737	797	641
5f297dc29e	500	9/28/68	Approved	TRUE	205	TRUE	3/19/11 12:57	5	TRUE	10	94.7	500	5	94.7	84720	KizzyJLewis@hotmail.com	124301779	1 year or more	6 months or less	6 months or less	Semi-monthly	Mobile	Work	Bills (General)	1200	538	560	569	675	579
a849347b5d	800	10/4/67	Approved	TRUE	825	TRUE	3/19/11 15:25	5	TRUE	10	147.47	800	5	147.47	84074	BonitaDMahon@hotmail.com	324079555	1 year or more	6 months or less	7-12 months	Bi-weekly	Mobile	Work	Other	2800	595	543	508	645	580
f38fb5a368	500	7/1/56	Approved	TRUE	300	TRUE	3/20/11 12:21	5	TRUE	10	92.17	500	5	92.17	57719	MonicaGHaslam@gmail.com	91408734	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (Auto)	2576	231	594	642	681	623
467243e969	600	10/17/49	Approved	FALSE	820	TRUE	3/20/11 12:56	6	TRUE	13	92.87	600	6	92.87	84084	LynnJMcElhannon@gmail.com	124302150	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Bills (Auto)	3432	762	614	668	703	637
7a73f18e99	700	6/5/40	Approved	FALSE	175	TRUE	3/21/11 5:33	8	TRUE	8	202.79	700	8	202.79	84047	DesmondMNelson@hotmail.com	324079131	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Bills (General)	1710	668	535	590	663	594
e055a6d920	800	12/28/76	Approved	FALSE	1839	TRUE	3/21/11 8:42	8	TRUE	8	231.76	800	8	231.76	84404	JamesFBattista@aol.com	124002971	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Pay off loans / overdrawn acct	6000	735	586	563	680	619
f9891e0e6a	800	7/6/79	Approved	TRUE	1200	TRUE	3/21/11 10:03	3	TRUE	6	221.57	800	3	221.57	84047	WilliamCShinn@gmail.com	324079555	1 year or more	3+ years	3+ years	Semi-monthly	Mobile		Other	11000	572	595	639	659	635
c19c04cf81	800	3/23/70	Approved	FALSE	1200	FALSE	3/21/11 14:03	8	TRUE	13	77.39	500	6	77.39	83646	OlgaNJeter@hotmail.com	123103716	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile		Bills (Medical)	3600	530	597	638	680	608
2c02e1da11	500	9/28/79	Approved	FALSE	500	TRUE	3/21/11 14:05	5	TRUE	10	92.17	500	5	92.17	83241	ColleenJJohns@bing.com	103101437	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (Auto)	1800	661	511	585	582	577
43d6342983	800	3/16/69	Approved	FALSE	600	TRUE	3/21/11 17:13	8	TRUE	17	105.88	800	8	105.88	83338	JerryDNaron@hotmail.com	123271978	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (Home / Utilities)	2180	515	551	558	680	610
29d3bb181f	500	12/28/71	Approved	TRUE	950	TRUE	3/22/11 9:46	6	TRUE	13	77.39	500	6	77.39	84010	DavidBJett@gmail.com	324079416	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (Medical)	3800	771	604	625	664	606
6a05747a94	500	12/22/61	Approved	TRUE	0	TRUE	3/22/11 10:35	5	TRUE	5	193.91	500	5	193.91	83301	SylviaCThompson@gmail.com	123103729	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Bills (Home / Utilities)	4700	534	546	565	664	591
b0d8806c09	700	6/17/73	Approved	TRUE	400	TRUE	3/22/11 10:40	8	TRUE	13	77.39	500	6	77.39	57058	MargieCFrawley@hotmail.com	291479903	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile	Work	Bills (Home / Utilities)	1400	528	597	631	654	598
28f096ef8a	400	7/30/51	Approved	FALSE	812	TRUE	3/22/11 13:19	3	TRUE	6	108.8	400	3	108.8	84074	KellieAParkhurst@aol.com	324379828	4-12 months	3+ years	3+ years	Bi-weekly	Mobile		Bills (Medical)	1112	717	616	710	757	629
c8c582bce9	800	1/5/65	Approved	TRUE	950	TRUE	3/22/11 13:35	8	TRUE	13	77.39	500	6	77.39	84020	RandallJHunnicutt@aol.com	124001545	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile	Work	Bills (Medical)	2800	530	552	538	675	601
3c182138f2	400	7/11/67	Approved	TRUE	100	FALSE	3/22/11 13:47	6	TRUE	13	61.91	400	6	61.91	57103	RichardMLuong@hotmail.com	91408899	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Bills (Medical)	1550	581	578	611	643	607
b15ff0b371	500	7/12/54	Approved	TRUE	320	TRUE	3/22/11 14:51	5	TRUE	5	193.91	500	5	193.91	57785	DanielMYarbrough@bing.com	91400046	1 year or more	3+ years	3+ years	Monthly	Mobile		Pay off loans / overdrawn acct	1099	577	638	711	741	632
fbee9e84fb	300	11/23/61	Approved	FALSE	782	TRUE	3/22/11 15:07	3	TRUE	6	83.09	300	3	83.09	57062	JameyKRusso@bing.com	291471134	1 year or more	3+ years	3+ years	Semi-monthly	Home	Work	Pay off loans / overdrawn acct	2096	492	552	573	680	606
0a57b0da19	500	5/9/82	Approved	TRUE	800	TRUE	3/22/11 15:20	5	TRUE	5	193.91	500	5	193.91	84058	DorisABroxton@hotmail.com	324377817	1 year or more	1-2 years	3+ years	Monthly	Mobile		Bills (General)	2000	586	533	557	674	589
e3b019131f	800	12/15/59	Approved	TRUE	232	TRUE	3/22/11 15:59	8	TRUE	6	171.75	500	6	171.75	84601	LatishaSShugart@yahoo.com	324079555	1 year or more	3+ years	6 months or less	Monthly	Home		Other	1250	541	611	703	747	610
ac43002afc	800	2/23/83	Approved	TRUE	570	TRUE	3/22/11 16:46	6	TRUE	13	77.39	500	6	77.39	84010	RandiCWest@aol.com	324377516	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile		Bills (Auto)	2800	539	678	668	720	617
3618df83df	600	5/15/56	Approved	TRUE	300	FALSE	3/22/11 17:43	8	TRUE	13	77.39	500	6	77.39	83401	TyroneCJones@bing.com	324173639	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Bills (Auto)	1666	681	514	545	645	569
731138235a	500	10/25/78	Approved	TRUE	750	TRUE	3/23/11 5:15	5	TRUE	10	92.17	500	5	92.17	84790	CharlesGWallace@aol.com	124002971	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Other	2200	616	599	630	690	630
4544b2a207	500	10/6/73	Approved	TRUE	630	FALSE	3/23/11 8:40	5	TRUE	10	94.7	500	5	94.7	57401	MonicaJRobertson@hotmail.com	91400172	1 year or more	1-2 years	3+ years	Semi-monthly	Home	Work	Bills (Auto)	2000	763	580	637	681	598
4cc3b17641	600	3/1/80	Approved	TRUE	1500	TRUE	3/23/11 10:09	4	TRUE	8	130.18	600	4	130.18	84058	ConnieCClement@bing.com	124002971	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile		Bills (General)	2800	745	673	719	734	636
ac6017f4a3	500	7/20/76	Approved	TRUE	605	TRUE	3/23/11 12:06	8	TRUE	13	77.39	500	6	77.39	84010	BarbaraRBanks@hotmail.com	124002971	1 year or more	7-12 months	6 months or less	Bi-weekly	Mobile		Bills (General)	1640	50	561	557	656	613
a332a2aa07	500	7/28/56	Approved	TRUE	200	TRUE	3/23/11 14:03	8	TRUE	8	144.85	500	8	144.85	83714	AustinBBacon@gmail.com	123171955	1 year or more	7-12 months	6 months or less	Monthly	Mobile		Bills (Auto)	2800	453	565	563	630	613
4c20d8d5a6	800	7/10/75	Approved	TRUE	1500	TRUE	3/23/11 16:23	7	TRUE	15	113.56	800	7	113.56	84062	AngelOStirling@aol.com	124000054	1 year or more	6 months or less	7-12 months	Bi-weekly	Mobile		Bills (Auto)	4878	766	603	627	681	618
cf95657c97	500	6/4/72	Approved	TRUE	595	TRUE	3/23/11 17:15	6	TRUE	6	171.75	500	6	171.75	57103	DianaARichards@aol.com	291479974	1 year or more	7-12 months	7-12 months	Monthly	Mobile		Bills (Home / Utilities)	1800	354	537	536	653	576
5878242d8f	700	5/2/61	Approved	TRUE	300	TRUE	3/23/11 18:16	5	TRUE	10	92.17	500	5	92.17	84302	DillonABriggs@gmail.com	124001545	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Other	1932	624	537	573	674	609
2a602e96e8	500	12/19/87	Approved	TRUE	300	TRUE	3/23/11 18:24	5	TRUE	10	92.17	500	5	92.17	83234	MariaPPitts@aol.com	124101555	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Bills (Auto)	1400	530	506	548	620	567
5be2d50923	500	3/3/69	Approved	FALSE	0	TRUE	3/23/11 18:50	5	TRUE	10	92.17	500	5	92.17	84015	LeighDMartinez@bing.com	51000017	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile		Bills (Auto)	3000	329	597	649	666	620
23f388704f	700	9/24/53	Approved	TRUE	450	TRUE	3/23/11 21:49	8	TRUE	17	92.64	700	8	92.64	84513	CathyJAllen@aol.com	124000054	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile	Work	Bills (General)	1000	50	594	618	650	608
b82eba744a	500	5/5/87	Approved	TRUE	350	FALSE	3/24/11 7:06	5	TRUE	5	193.91	500	5	193.91	84043	MonicaSSummers@yahoo.com	31101169	1 year or more	7-12 months	6 months or less	Monthly	Mobile		Bills (Home / Utilities)	1500	655	605	661	727	617
49ab118eee	800	10/8/84	Approved	FALSE	1300	FALSE	3/24/11 10:03	8	TRUE	6	171.75	500	6	171.75	84790	LyleLMontoya@bing.com	122000247	1 year or more	6 months or less	3+ years	Monthly	Mobile		Bills (Auto)	4251	661	501	509	643	555
cef1eb6129	800	9/6/55	Approved	FALSE	960	TRUE	3/24/11 10:25	8	TRUE	8	231.76	800	8	231.76	83872	DianaJLopez@aol.com	123103729	1 year or more	3+ years	3+ years	Monthly	Home		Bills (Medical)	3700	660	561	568	680	611
e170390af6	500	2/4/84	Approved	TRUE	400	TRUE	3/24/11 10:49	5	TRUE	10	92.17	500	5	92.17	84401	MarthaSFigueroa@aol.com	124001545	1 year or more	3+ years	7-12 months	Bi-weekly	Mobile		Bills (General)	2700	544	590	626	640	613
23c9417208	800	3/10/71	Approved	FALSE	915	TRUE	3/24/11 11:14	8	TRUE	16	113.77	800	8	113.77	83854	TheresaAHeffernan@bing.com	325182690	1 year or more	1-2 years	3+ years	Semi-monthly	Mobile		Bills (General)	1600	603	582	640	702	624
e38ae83ed4	600	4/27/73	Approved	FALSE	518	TRUE	3/24/11 12:54	6	TRUE	13	77.39	500	6	77.39	84067	BettyCReed@bing.com	124001545	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile	Work	Bills (Medical)	2000	544	582	624	659	614
1be74f36fe	800	8/14/70	Approved	TRUE	850	FALSE	3/24/11 14:04	6	TRUE	12	84.03	500	6	84.03	84720	WilliamCSpeck@aol.com	124301779	1 year or more	6 months or less	1-2 years	Semi-monthly	Mobile		Bills (Medical)	3288	583	629	653	684	609
805206719d	300	5/14/43	Approved	TRUE	200	TRUE	3/24/11 14:10	3	TRUE	3	170.81	300	3	170.81	84044	ReginaRSpeed@aol.com	124302150	1 year or more	3+ years	1-2 years	Monthly	Home		Bills (General)	1363	568	545	551	680	592
241143a07a	800	2/15/80	Approved	TRUE	375	FALSE	3/24/11 21:56	8	TRUE	12	84.03	500	6	84.03	83646	FabiolaASmith@gmail.com	123103716	1 year or more	6 months or less	3+ years	Semi-monthly	Mobile	Work	Bills (General)	2404	715	570	595	570	584
25dbbdd167	700	1/3/71	Approved	TRUE	475	TRUE	3/25/11 10:45	5	TRUE	5	193.91	500	5	193.91	83204	IsidraESoria@gmail.com	324173626	1 year or more	3+ years	6 months or less	Monthly	Mobile	Home	Bills (General)	3500	716	556	548	607	589
c8f391ff67	300	6/4/76	Approved	TRUE	250	TRUE	3/25/11 13:29	3	TRUE	3	170.81	300	3	170.81	57262	CharlesJHeaton@hotmail.com	91400172	3 months or less	3+ years	6 months or less	Monthly	Home		Bills (General)	850	539	590	684	746	614
3a025755f3	800	8/1/85	Approved	TRUE	0	TRUE	3/25/11 14:28	8	TRUE	6	171.75	500	6	171.75	84404	BarbaraJBateman@yahoo.com	124002971	1 year or more	3+ years	1-2 years	Monthly	Mobile	Work	Bills (Auto)	1500	668	534	594	586	562
